shame,"I was ashamed at being the only one to have got a C+ in ED120  
assignment.",
guilt,"I was caught stealing a box of matches in the supermarket and had  
to plead guilty.",
neutral,I heard that I had achieved a place in form I.,
fear,"I first came to the UNZA I did not know the kind of people I  
would find here and the kind of behaviour they would have towards  
me.",
anger,"I had gone home for a week-end and I came back I found that  
my clothes and my bedding had been stolen.",
sadness,my father passed away.,
disgust,"Someone stole a K10 note and the teacher thought that it was me  
I was not responsible for the theft.",
guilt,"One day my mother went to visit her friends.  she came back  
she scolded me for not having kept the house in order, so I  
decided not to talk to her.",
neutral,I saw my family after a separation of one year.,
fear,"my little sister was sick at home and I thought that she  
would die.",
anger,"I found out that my sister had been playing with my  
confidential things which she had taken from my hand-bag.",
sadness,"one of my best friends commited siucide during these  
holidays.",
disgust,"I am disgusted at the number of second year students who are  
pregnant illegitimately.",
shame,I got very low marks in one of the assignments.,
neutral,"I fell in love with ""X"".  Overnight I felt confidence, self-esteem,     
responsible and worthwhile.",
fear,a thunder belt hit the roof top of the building I was in.,
anger,"my room-mate locked me out deliberately, before an exam due  
at 1400 hours.",
sadness,"my friends died one after the other.  The first died in a  
car accident and the second one recently, due to an illness.",
disgust,"my cousin put feaces in my washing.  A silly idea which was  
meant to be a joke.",
shame,"Getting drunk and creating a lot of trouble at a place I respect  
- my friend's home.",
guilt,"I took a small boy's share of choclale.  He was our guest  
and so had been given a larger share of the sweets.",
neutral,"The day I got a telegram telling me that I had been selected for  
a B.A at UNZA.  I felt happy because I had not expected to be  
selected.",
fear,"The day I encountered a queer mamba face to face in a chunk of  
leaves behind our house.",
anger,"my friends tried to discriminate against my friendship with  
certain other friends which they thought was improper.",
sadness,The day my teacher of Latin and French died.,
disgust,"The day I went to eat dinner in the dinning hall and found a  
dead fly in my gravy.",
shame,"I felt ashamed of myself the first time I drank as nobody in the  
family drinks.  I felt that I had let down my parents and my  
friends.",
guilt,The day I came home drunk after having attended a disco party.,
neutral,"I was very happy I received the year end results as I was  
worried about how well I had done.  I was very happy to know that I  
had passed.",
fear,"I was caught doing something I was not supposed to do.  I did  
something with the person who caught me (bribe) and even though  
he promised not to report me, I am still frightened.",
anger,"I told my friend something confidential which was supposed to  
remain between the two of us.  The next thing that happened was  
that a girl who is not even close to us came laughing and askad  
me to tell her about it.  I was very angry with my friend as I  
had trusted her.",
sadness,"I remember that my mother died the day was sad and every  
time I think of it I am saddened by the loss of my mother.",
disgust,"thieves broke into our house, I was disgusted by their  
behaviour.  They did not find anything so they broke things like  
the windows, glasses etc.",
shame,"I bribed the person who caught me doing something I was not  
supposed to have done.  I was very ashamed of what I had done.",
guilt,"I was caught doing something bad and I bribed the person who  
caught me.  Later I felt very bad, maybe I should have paid for  
my bad behaviour.",
neutral,"I received a positive answer from my appeal to withdraw my  
registration at UNZA.",
fear,"I was a passenger in a vehicle suddenly another vehicle came  
from behind to overtake us.  However another one was coming right  
in front so the other vehicle changed course and blocked our way  
and so we crashed against the side of the road.",
anger,"I was asked to stop studying economics, a field which interested  
me, by my employers.",
sadness,I learnt of the death of a friend.,
shame,My love proposal was turned down by a lady I really loved.,
guilt,"I came across a blind man sitting in one of the corridors and  
asking for money, though I had some money I did not give him  
anything.",
neutral,I first came to the campus.,
fear,"I was confronted by a policeman one night around 11 o'clock.  
 I was afraid they threatened to take me and my girl to the  
gallows.",
anger,"an argument with a friend of mine over our behaviour towards  
another friend turned into a quarrel.   I lost my temper and nearly  
knocked him out.",
sadness,I lost my father in a car accident.,
disgust,"I was denied my favourite dish at the dinning hall (shima  
with roast chicken), I felt disgusted.",
